FIRETYPE,SEASON,FIRE_NO,NAME,START_DATE,STRTDATIT,TREAT_TYPE,FIREKEY,DSE_ID,CFA_ID,AREA_HA,latitude,longitude
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,2786.9414,-37.59007662,142.3528753
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,8216.3154,-36.80350214,141.1885961
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.62162127,142.2817642
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,239.8079,-37.54587657,142.351999
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,2809.8692,-37.43032247,142.4568438
BUSHFIRE,1980,999,,,19800101,FIRE,W198099999,,,1577.9673,-37.54648458,144.5249186
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0.0006,-35.62158283,142.2816908
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,3703.8281,-37.43106538,142.2704783
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,179.3333,-37.33440159,142.3158287
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,1644.8949,-37.10229441,141.5565913
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0.0038,-35.62149706,142.2815334
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,6172.3693,-37.11446627,142.9844232
BUSHFIRE,1980,999,,,19800101,FIRE,W198017999,,,900.8928,-36.79242065,141.5487508
BUSHFIRE,1980,999,,,19800101,FIRE,W198099999,,,36.6595,-37.51949034,145.2112131
BUSHFIRE,1981,5,,,19810101,FIRE,W198109005,,,81.1742,-36.76230556,143.4814666
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,9.7185,-34.70335797,141.3371049
BUSHFIRE,1980,999,,,19800101,FIRE,W198099999,,,3118.2955,-37.21680007,147.3626687
BUSHFIRE,1980,999,,,19800101,FIRE,W198099999,,,323.3364,-36.93731208,148.0427494
BUSHFIRE,1980,P05,,,19800101,FIRE,W198004P05,,,20.5387,-37.9948279,141.6908874
BUSHFIRE,1980,P09,,,19800101,FIRE,W198004P09,,,76.5693,-37.69976794,141.4299266
BUSHFIRE,1980,P10,,,19800101,FIRE,W198004P10,,,28.7572,-37.68989541,141.4472485
BUSHFIRE,1980,P19,,,19800101,FIRE,W198004P19,,,8.1518,-37.99743029,141.1782514
BUSHFIRE,1981,,,,19810101,FIRE,W198117117,,,158.1561,-36.48592374,141.5721103
BUSHFIRE,1981,,,,19810101,FIRE,W198117118,,,184.8551,-36.60806144,141.3852227
BUSHFIRE,1981,,,,19810101,FIRE,W198117121,,,36.0988,-36.50197786,141.4996282
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.62087477,142.2821231
BUSHFIRE,1980,999,,,19800101,FIRE,W198099999,,,4912.8699,-36.84913214,148.1850704
BUSHFIRE,1981,,,,19810101,FIRE,W198117124,,,12.1899,-36.56695863,141.3742723
BUSHFIRE,1981,,,,19810101,FIRE,W198117127,,,29.8532,-36.4842922,141.4973667
BUSHFIRE,1981,1,,,19810101,FIRE,W198101001,,,16.6592,-37.91604535,147.7411674
BUSHFIRE,1981,6,,,19810101,FIRE,W198101006,,,852.8072,-37.79113008,147.8919772
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.62087185,142.2821229
BUSHFIRE,1980,999,,1/1/1980,19800101,FIRE,W198017999,,,1072.3499,-35.93299987,141.3120897
BUSHFIRE,1980,999,Stawell sanctuary Rd,,19800101,FIRE,W198017999,,,54.584,-37.04360383,142.7682899
BUSHFIRE,1980,P03,,,19800101,FIRE,W198004P03,,,43.6939,-37.75444242,141.2143088
BUSHFIRE,1980,P04,,,19800101,FIRE,W198004P04,,,115.6434,-37.96037542,141.2712179
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.60943211,142.2647639
BUSHFIRE,1981,1,,,19810101,FIRE,W198106001,,,1968.6842,-38.31984858,146.9122167
BUSHFIRE,1981,2,,,19810101,FIRE,W198106002,,,411.0034,-38.39670749,146.8649606
BUSHFIRE,1981,2,,,19810101,FIRE,W198115002,,,6.9187,-37.13560994,147.6825634
BUSHFIRE,1981,2,,,19810101,FIRE,W198115002,,,99.8019,-37.12516778,147.6684433
BUSHFIRE,1981,3,,,19810101,FIRE,W198106003,,,485.3227,-38.18009932,147.4031118
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,0.4395,-34.66175535,141.2751688
BUSHFIRE,1981,2,,12/10/1980,19801210,FIRE,W198199002,,,4592.1038,-36.5213385,141.0077369
BUSHFIRE,1981,3,,,19810101,FIRE,W198109003,,,425.2776,-37.05629394,144.0995396
BUSHFIRE,1981,3,,,19810101,FIRE,W198109003,,,162.7098,-36.94843556,143.9990472
BUSHFIRE,1981,3,,,19810101,FIRE,W198109003,,,8760.8787,-36.93830662,144.043398
BUSHFIRE,1981,3,,,19810101,FIRE,W198109003,,,3.3772,-36.46460925,143.7437812
BUSHFIRE,1981,3,,,19810101,FIRE,W198111003,,,61.4099,-37.48519273,148.6149193
BUSHFIRE,1981,3,,,19810101,FIRE,W198115003,,,165.5698,-37.19925402,147.3622645
BUSHFIRE,1981,4,,,19810101,FIRE,W198109004,,,247.7991,-36.54878004,143.6531402
BUSHFIRE,1981,4,,,19810101,FIRE,W198111004,,,38.94,-37.78042959,148.4420941
BUSHFIRE,1981,4,,,19810101,FIRE,W198115004,,,499.3906,-36.74519457,147.8806977
BUSHFIRE,1981,6,,,19810101,FIRE,W198111006,,,22.5726,-37.79619556,148.4317814
BUSHFIRE,1981,3,,,19810101,FIRE,W198117003,,,1704.5121,-36.42901545,141.9894864
BUSHFIRE,1981,4,,,19810101,FIRE,W198106004,,,701.8407,-38.42024493,146.7687908
BUSHFIRE,1981,4,,,19810101,FIRE,W198106004,,,16.1266,-37.45860521,147.3181072
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,0.981,-34.6599154,141.274753
BUSHFIRE,1981,6,,,19810101,FIRE,W198115006,,,178.2762,-37.13219582,147.5079421
BUSHFIRE,1981,7,,,19810101,FIRE,W198101007,,,1.91,-37.80703106,147.8878673
BUSHFIRE,1981,7,,,19810101,FIRE,W198111007,,,142.9011,-37.7335935,148.3499475
BUSHFIRE,1981,7,,,19810101,FIRE,W198199007,,,83.1658,-36.95986733,148.0270565
BUSHFIRE,1981,8,,,19810101,FIRE,W198106008,,,54.3693,-38.0022933,147.65198
BUSHFIRE,1981,8,,,19810101,FIRE,W198115008,,,74.4483,-36.92074362,147.7494875
BUSHFIRE,1981,8,,,19810101,FIRE,W198199008,,,456.0945,-37.40050505,147.3196128
BUSHFIRE,1981,9,,,19810101,FIRE,W198101009,,,102.4133,-37.75180998,147.5393474
BUSHFIRE,1981,9,,,19810101,FIRE,W198109009,,,39.9343,-36.75951928,143.5613595
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0.0001,-35.60685714,142.2421922
BUSHFIRE,1981,9,,,19810101,FIRE,W198199009,,,8899.0518,-37.35254547,147.453283
BUSHFIRE,1981,15,,,19810101,FIRE,W198101015,,,96.3304,-37.662824,147.7154513
BUSHFIRE,1981,15,,,19810101,FIRE,W198115015,,,1.7947,-37.36240265,147.6369882
BUSHFIRE,1981,10,,,19810101,FIRE,W198101010,,,662.3914,-37.71791298,147.7183719
BUSHFIRE,1981,10,,,19810101,FIRE,W198115010,,,0.7531,-37.00604422,147.6954218
BUSHFIRE,1981,11,,,19810101,FIRE,W198101011,,,45.5095,-37.72319252,147.4057855
BUSHFIRE,1981,11,,,19810101,FIRE,W198109011,,,157.2601,-37.0382355,143.7771228
BUSHFIRE,1981,11,,,19810101,FIRE,W198111011,,,21.9078,-37.74630852,148.5914545
BUSHFIRE,1981,12,,,19810101,FIRE,W198101012,,,41.7933,-37.67447547,147.5917739
BUSHFIRE,1981,13,,,19810101,FIRE,W198101013,,,129.3865,-37.7334675,147.5112952
BUSHFIRE,1981,13,,,19810101,FIRE,W198111013,,,33.2568,-37.79592269,148.4484003
BUSHFIRE,1981,14,,,19810101,FIRE,W198101014,,,118.9545,-37.69934612,147.5598861
BUSHFIRE,1981,14,,,19810101,FIRE,W198109014,,,79.4173,-36.71270993,143.2721573
BUSHFIRE,1981,15,,1/16/1981,19810116,FIRE,W198117015,,,387.3311,-36.60702551,141.3725169
BUSHFIRE,1981,15,,1/16/1981,19810116,FIRE,W198117015,,,16.3387,-36.57741306,141.3534014
BUSHFIRE,1981,15,,1/16/1981,19810116,FIRE,W198117015,,,19.4808,-36.57375187,141.344192
BUSHFIRE,1981,15,,1/16/1981,19810116,FIRE,W198117015,,,9.3524,-36.56708209,141.3458228
BUSHFIRE,1981,16,,,19810101,FIRE,W198101016,,,2.6187,-37.58354484,147.5682043
BUSHFIRE,1981,16,,,19810101,FIRE,W198115016,,,0.7965,-37.2844151,147.9037589
BUSHFIRE,1981,17,,,19810101,FIRE,W198101017,,,0.5938,-37.76170396,147.9101161
BUSHFIRE,1981,17,,,19810101,FIRE,W198115017,,,31.933,-36.79013934,147.6847767
BUSHFIRE,1981,18,,,19810101,FIRE,W198101018,,,1102.1674,-37.81297566,147.9587491
BUSHFIRE,1981,19,,,19810101,FIRE,W198101019,,,3.4195,-37.65483897,147.7273258
BUSHFIRE,1981,97,,,19810101,FIRE,W198106097,,,936.1997,-37.55807305,147.1682933
BUSHFIRE,1981,98,,,19810101,FIRE,W198106098,,,8.2983,-37.51937001,147.2210165
BUSHFIRE,1981,99,,,19810101,FIRE,W198101099,,,113.3903,-37.69162093,147.5691932
BUSHFIRE,1981,99,,,19810101,FIRE,W198106099,,,0.5243,-38.19106058,147.3921471
BUSHFIRE,1981,99,,,19810101,FIRE,W198106099,,,8.385,-38.18461397,147.3938275
BUSHFIRE,1981,99,,,19810101,FIRE,W198106099,,,8.6049,-38.17571071,147.4157417
BUSHFIRE,1981,99,,,19810101,FIRE,W198106099,,,5.4546,-38.16443169,147.4237447
BUSHFIRE,1981,10,,,19810101,FIRE,W19810910,,,56.0215,-36.28120628,143.6046549
BUSHFIRE,1981,11,,,19810101,FIRE,W19810711,,,2210.8904,-35.01700648,141.873984
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,138.1211,-36.37837043,146.9893921
BUSHFIRE,1981,11,,,19810101,FIRE,W19810711,,,44.9635,-34.99438504,141.8385529
BUSHFIRE,1981,11,,,19810101,FIRE,W19810711,,,7.6922,-34.99105442,141.8362979
BUSHFIRE,1981,13,,,19810101,FIRE,W19810713,,,0.0013,-35.71383075,141.6448965
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,30.0155,-36.02777946,141.5292462
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,0.0013,-35.71264203,141.6467031
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,0.2443,-35.7091074,141.6679278
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,0.0002,-35.678558,141.8154863
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,0,-35.62959823,141.7338451
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,0.0002,-35.6032377,141.7726082
BUSHFIRE,1981,13,,1/15/1981,19810115,FIRE,W19811713,,,119689.2034,-35.69852359,141.6885333
BUSHFIRE,1981,17,,12/10/1980,19801210,FIRE,W19811717,,,3121.7495,-35.30860739,141.4410547
BUSHFIRE,1981,17a,,1/18/1981,19810118,FIRE,W19811717a,,,797.6344,-35.65163785,141.9295496
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,5.429,-34.99236885,141.2428507
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,0.2201,-34.96043412,141.3654506
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,18.0207,-34.9474054,141.4291831
BUSHFIRE,1987,999,,,19870101,FIRE,W198713999,,,34.1179,-36.6890784,146.5768877
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,18.4505,-34.79091291,141.5572393
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,127.3864,-34.78365525,141.5673502
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,897.3475,-34.75826225,141.0796033
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,122.484,-34.66422815,141.285374
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,905.5698,-37.50935693,149.6214051
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.60635935,142.24234
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,486.0099,-34.72998148,141.0758611
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,1.8856,-34.71393835,141.345555
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,1.4967,-34.71197854,141.34607
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,4.9525,-34.70628896,141.3346871
BUSHFIRE,1981,25,,,19810101,FIRE,W19810725,,,60.5779,-34.95517265,141.7126169
BUSHFIRE,1981,25,,,19810101,FIRE,W19810725,,,6147.6668,-34.95446411,141.6864714
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,27.3976,-34.6556616,141.2830983
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,8.0246,-34.65046652,141.2938627
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,51.4747,-34.65109589,141.2752246
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,24.401,-34.64618818,141.2779628
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,68.8098,-34.64018609,141.2780713
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,6.287,-34.59868066,141.4667816
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,24.6979,-37.6625017,141.0085176
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,86.9223,-37.52321359,148.9339852
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,57.2812,-34.59547957,141.4572549
BUSHFIRE,1981,20,,,19810101,FIRE,W19810720,,,122246.1589,-34.8080906,141.3146716
BUSHFIRE,1981,24,,,19810101,FIRE,W19810724,,,47.8656,-35.02031468,141.6483542
BUSHFIRE,1981,25,,,19810101,FIRE,W19810725,,,20.0913,-35.01159215,141.7037471
BUSHFIRE,1981,25,,,19810101,FIRE,W19810725,,,12.5833,-34.96439216,141.6999595
BUSHFIRE,2016,36,WYPERFELD - EUCY TRACK,12/12/2015,20151212,FIRE,W20162236,,,0,-35.60613978,142.2440307
BUSHFIRE,1981,26,,3/27/1981,19810327,FIRE,W19811726,,,169.0865,-35.85439664,140.9785863
BUSHFIRE,1981,7,,,19810101,FIRE,W1981077,,,944.8163,-34.97756595,142.4957066
BUSHFIRE,1981,99,,,19810101,FIRE,W19810799,,,1689.8593,-34.99922795,142.4877437
BUSHFIRE,1981,999,,,19810101,FIRE,W198101999,,,79.8008,-37.79680662,148.1153748
BUSHFIRE,1981,999,,,19810101,FIRE,W198101999,,,1519.3952,-37.78931248,147.93023
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,124.1082,-37.53412805,141.3770859
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,38.2711,-37.36227961,141.1780622
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,3759.6461,-37.32142794,141.2849037
BUSHFIRE,1981,999,,,19810101,FIRE,W198105999,,,21.7081,-36.29624309,146.1484065
BUSHFIRE,1981,999,,,19810101,FIRE,W198105999,,,3129.8147,-36.19209592,146.1124747
BUSHFIRE,1981,999,,,19810101,FIRE,W198108999,,,164.2165,-37.95513072,144.2995198
BUSHFIRE,1981,999,,,19810101,FIRE,W198109999,,,3.2202,-37.07570497,144.1119393
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,65.2815,-37.7517885,148.9708877
BUSHFIRE,1981,999,,,19810101,FIRE,W198101999,,,8544.6397,-37.70462063,148.0091204
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,55.1787,-37.57516047,149.7036249
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,5.8133,-37.58496808,148.909769
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,69.9921,-37.58617373,148.9237351
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,81.8523,-37.57975929,148.7225515
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,822.0493,-36.84974756,142.8832794
BUSHFIRE,1981,999,,,19810101,FIRE,W198101999,,,3898.9315,-37.69331692,147.6522258
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,199.2962,-37.5706895,148.9146442
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,82.1306,-37.57507407,148.7385731
BUSHFIRE,1981,999,,,19810101,FIRE,W198101999,,,3656.8982,-37.17441666,148.13694
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,437.8819,-38.22105349,141.731144
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,544.5425,-38.17768541,141.5266297
BUSHFIRE,1981,999,,,19810101,FIRE,W198104999,,,32.7461,-37.674411,141.3198487
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,2886.4955,-37.47733618,149.502472
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,71.8291,-37.43551408,149.5143496
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,50.6403,-37.44737313,148.9996192
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,1294.2579,-37.43615313,149.4658714
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,200.585,-37.12919214,148.7883015
BUSHFIRE,2009,17,CANN RIVER - MYRGATROYD TRACK,12/16/2009,20091216,FIRE,W201045017,645251,,0.2673,-37.60659074,149.0825941
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,395.1848,-37.40455484,149.5376923
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,374.4281,-37.1139939,148.7368023
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,158.8754,-37.04994126,148.7412404
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,101.9812,-36.46119604,146.7585929
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,336.4519,-36.4314517,146.9701888
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,262.1536,-36.41927527,146.9985731
BUSHFIRE,1981,999,,,19810101,FIRE,W198111999,,,2891.0234,-37.40034734,149.018185
BUSHFIRE,2009,17,CANN RIVER - MYRGATROYD TRACK,12/16/2009,20091216,FIRE,W201045017,645251,,0.2686,-37.60579285,149.0964887
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,2475.8591,-36.37426273,146.9443766
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,20.999,-36.30469105,146.6198616
BUSHFIRE,1981,999,,,19810101,FIRE,W198113999,,,43.2428,-36.10473445,146.5860835
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,2000.1239,-37.58629482,142.3595464
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,425.3463,-37.44672574,142.4466228
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,269.1351,-37.38045816,142.260736
BUSHFIRE,2009,17,CANN RIVER - MYRGATROYD TRACK,12/16/2009,20091216,FIRE,W201045017,645251,,0.2335,-37.6051578,149.0889663
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,1289.5503,-37.35974244,142.3326603
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,203.0374,-37.33236671,142.3222454
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,32.4281,-37.3175639,142.2789324
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,1515.9452,-37.29024435,142.2432739
BUSHFIRE,1981,999,,,19810101,FIRE,W198118999,,,84.4047,-37.60551675,145.5066043
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,521.2445,-37.21278294,142.2455886
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,349.204,-37.19087973,142.4045296
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,86.7431,-37.15172876,142.6024721
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,850.7866,-37.09411778,141.5404419
BUSHFIRE,1981,999,,,19810101,FIRE,W198117999,,,3548.3897,-36.81474285,141.1929934
BUSHFIRE,1981,999,Howe Flat,,19810101,FIRE,W198199999,,,843.3752,-37.5376882,149.8289629
BUSHFIRE,1981,P02,,,19810101,FIRE,W198104P02,,,178.5072,-38.17358903,141.4928565
BUSHFIRE,1982,999,,,19820101,FIRE,W198216999,,,347.3036,-36.49240717,147.2521071
BUSHFIRE,1981,P03,,,19810101,FIRE,W198104P03,,,607.5053,-38.05972482,141.2166222
BUSHFIRE,1981,P08,,,19810101,FIRE,W198104P08,,,69.573,-37.85815505,142.0295801
BUSHFIRE,1981,P18,,,19810101,FIRE,W198104P18,,,24.7403,-37.96904171,141.3581262
BUSHFIRE,1981,P26,,,19810101,FIRE,W198104P26,,,92.9683,-37.89574526,141.4054058
BUSHFIRE,1981,P31,,,19810101,FIRE,W198104P31,,,77.4794,-38.02169612,141.3260755
BUSHFIRE,1981,P32,,,19810101,FIRE,W198104P32,,,57.6068,-37.68624292,141.2598
BUSHFIRE,1981,P36,,,19810101,FIRE,W198104P36,,,55.8492,-37.53326788,141.3691237
BUSHFIRE,1982,3,,,19820101,FIRE,W198206003,,,1.7689,-38.41445386,146.8752612
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,12.076,-36.83906326,141.1298275
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,41.9618,-36.83266969,141.1210039
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,59.0392,-36.8230532,141.0645855
BUSHFIRE,1982,,,,19820101,FIRE,W198217138,,,1389.7928,-36.55470753,141.6720814
BUSHFIRE,1982,,,,19820101,FIRE,W198217139,,,273.0169,-36.6041033,141.6458826
BUSHFIRE,1982,,,,19820101,FIRE,W198217143,,,49.1213,-36.45519193,141.9748229
BUSHFIRE,1982,,,,19820101,FIRE,W198217146,,,135.0281,-36.48709926,141.4319186
BUSHFIRE,1982,,,,19820101,FIRE,W198217148,,,15.3431,-36.49991591,141.4612395
BUSHFIRE,1982,,,,19820101,FIRE,W198217149,,,16.1501,-36.62532358,141.3093762
BUSHFIRE,2018,52,MALLEE 52 - BIG DESERT - RED BLUFF TRACK,1/19/2018,20180119,FIRE,W201822052,935484,,0.01,-35.7099394,141.2387403
BUSHFIRE,1982,0,,,19820101,FIRE,W198217130,,,543.1591,-36.61544721,141.4202913
BUSHFIRE,1982,0,,,19820101,FIRE,W198217131,,,16.5586,-36.6274784,141.4495759
BUSHFIRE,1982,0,,,19820101,FIRE,W198217135,,,123.4453,-36.61302499,141.5632119
BUSHFIRE,1982,1,,,19820101,FIRE,W198201001,,,0.1392,-37.5086574,147.9975085
BUSHFIRE,1982,1,,,19820101,FIRE,W198206001,,,38.998,-38.22890611,146.9577152
BUSHFIRE,1982,3,,,19820101,FIRE,W198215003,,,100.8812,-36.80284213,147.9042431
BUSHFIRE,1982,4,,,19820101,FIRE,W198201004,,,0.1534,-37.51803049,147.9523668
BUSHFIRE,1982,4,,,19820101,FIRE,W198215004,,,10.247,-37.18394567,147.9511306
BUSHFIRE,1982,5,,,19820101,FIRE,W198215005,,,0.506,-37.37633418,147.5552629
BUSHFIRE,1982,6,,,19820101,FIRE,W198201006,,,0.191,-37.70985257,147.5576498
BUSHFIRE,1982,999,,,19820101,FIRE,W198203999,,,22.7445,-37.76380524,145.1917086
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,30.717,-36.8162889,141.1136166
BUSHFIRE,1982,7,,,19820101,FIRE,W198201007,,,2.2614,-37.33177606,147.4195814
BUSHFIRE,1982,8,,,19820101,FIRE,W198215008,,,0.449,-37.37631186,147.5666245
BUSHFIRE,1982,9,,,19820101,FIRE,W198206009,,,0.1555,-38.38273273,146.6019898
BUSHFIRE,1982,9,,,19820101,FIRE,W198215009,,,4.4191,-36.74387914,147.8409235
BUSHFIRE,1982,10,,,19820101,FIRE,W198211010,,,16.9564,-37.78202738,148.8533238
BUSHFIRE,1982,10,,,19820101,FIRE,W198214010,,,14.1418,-38.35988611,146.5312269
BUSHFIRE,1982,12,,,19820101,FIRE,W198211012,,,16.0845,-37.57313117,148.476145
BUSHFIRE,1982,999,,,19820101,FIRE,W198203999,,,15.1214,-37.74645259,145.1786514
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,12.8426,-36.8190857,141.3959008
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,15.2814,-36.81497807,141.3889326
BUSHFIRE,1982,18,,,19820101,FIRE,W198202018,,,10.6377,-37.95388611,146.4775769
BUSHFIRE,1982,21,,,19820101,FIRE,W198208021,,,351.3498,-37.43613708,144.0895748
BUSHFIRE,1982,3,,,19820101,FIRE,W1982093,,,120.7749,-36.79427346,143.7862831
BUSHFIRE,1982,5,,,19820101,FIRE,W1982075,,,1860.248,-34.8031139,142.1850016
BUSHFIRE,1982,6,,,19820101,FIRE,W1982076,,,8.3246,-34.75864355,142.2347139
BUSHFIRE,1982,6,,,19820101,FIRE,W1982076,,,168.7361,-34.67838585,142.2477848
BUSHFIRE,1982,999,,,19820101,FIRE,W198208999,,,454.7338,-37.8682819,144.119733
BUSHFIRE,1982,999,,,19820101,FIRE,W198209999,,,351.2144,-36.95722108,144.9090504
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,14.2378,-36.81337485,141.3774848
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,70.7847,-36.80520595,141.5838347
BUSHFIRE,1982,6,,3/15/1981,19810315,FIRE,W1982176,,,1530.0081,-35.95371109,141.3407526
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,86.4385,-36.79792213,141.5649792
BUSHFIRE,1982,999,,,19820101,FIRE,W198217999,,,52.9416,-36.79066009,141.5824554
BUSHFIRE,1982,999,,,19820101,FIRE,W198299999,,,9212.431,-37.63176524,148.1867957
BUSHFIRE,1982,999,,,19820101,FIRE,W198201999,,,7277.1418,-37.70237769,148.0116395
BUSHFIRE,1982,999,,,19820101,FIRE,W198201999,,,35.3274,-37.52439665,148.1892975
BUSHFIRE,1982,999,,,19820101,FIRE,W198201999,,,114.9254,-37.51499763,148.2096246
BUSHFIRE,1982,999,,,19820101,FIRE,W198201999,,,3807.0628,-37.39138677,148.2618576
BUSHFIRE,1982,999,,,19820101,FIRE,W198210999,,,28.8907,-37.31505902,145.1095981
BUSHFIRE,1982,999,,,19820101,FIRE,W198210999,,,1086.2973,-37.31226722,145.1301939
BUSHFIRE,1982,999,,,19820101,FIRE,W198210999,,,3407.4649,-37.20272161,145.1726814
BUSHFIRE,2009,8,,1/29/2009,20090129,FIRE,W2009028,,,0.4288,-38.34108008,146.1798744
BUSHFIRE,1982,999,,,19820101,FIRE,W198211999,,,1327.295,-37.76536174,149.0415264
BUSHFIRE,1982,999,,,19820101,FIRE,W198211999,,,42.9521,-37.60474688,149.2688052
BUSHFIRE,1982,999,,,19820101,FIRE,W198211999,,,7.2528,-37.44810989,149.210182
BUSHFIRE,1982,999,,,19820101,FIRE,W198211999,,,20.975,-37.40795893,149.2538063
